,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
363405,Ukraine,UKR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4856.58585138,4852.50298699,4209.62161535,3728.58301228,3192.73706396,3177.81339948,2937.27091008,2836.2075977,2706.1351323,2718.99126997,2720.72428726,2754.42366788,2813.15969089,3025.13547062,3031.49954901,3033.18367525,2935.29231476,2996.21074042,2910.66089904,2487.03628187,2886.99457388,2768.9241261,2686.53095959,2553.16744926,,,
363421,Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0751026794,27.6431520373,26.1154154422,23.9809249416,25.8779413649,35.3888483459,47.0732489726,45.6519311689,40.5912251989,41.8878457925,53.7037897388,62.4448756394,55.4606004212,55.0870200611,57.7510623018,61.2112554439,51.4783034169,46.6242031193,44.8440541617,46.9232830128,46.3750280562,47.0534008557,49.8163448824,35.4154608666,42.9567198426,48.5929618159,52.7690408182,
363448,Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.24,2.17,2.14,2.06,1.96,1.99,2.02,2.01,1.998,2.04,2.09,2.12,2.08,2.04,2.04,2.02,1.99,1.94,1.96,1.96,1.95,1.93,1.98,2.08,2.09,2.06,2.08,2.05,2.02,1.92,1.844,1.773,1.674,1.563,1.47,1.397,1.332,1.27,1.207,1.121,1.11,1.085,1.126,1.172,1.218,1.213,1.31,1.345,1.458,1.473,1.443,1.459,1.531,1.506,1.498,,
363495,Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327002,3.87310321071,-6.34523512849,-8.41064388765,-9.6989985817,-14.2261068824,-22.9340455341,-12.2000000221,-9.99999997448,-3.00000002708,-1.89999998429,-0.199999997438,5.8999999996,9.20000000772,5.19999997109,9.40000001033,12.1000000089,2.69999997528,7.30000003338,7.90000076598,2.29999999119,-14.800000015,4.200000018,5.46553190543,0.238681305552,-0.0267296493158,-6.55261889108,-9.8697843623,
363527,Ukraine,UKR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6920.0,6520.0,5880.0,5040.0,4060.0,3630.0,3370.0,3350.0,3330.0,3380.0,3690.0,4210.0,4560.0,5150.0,5970.0,6380.0,7070.0,7890.0,8320.0,7090.0,7550.0,8090.0,8330.0,8480.0,8580.0,7840.0,
363552,Ukraine,UKR,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,,101.414909363,98.9064331055,96.6573562622,96.4909515381,,99.6528396606,100.707313538,102.415748596,103.46585083,104.243621826,103.589271545,101.920188904,100.478057861,101.037910461,101.873420715,103.600799561,,112.916572571,,112.2684021,119.087257385,116.625450134,117.94732666,119.159088135,,,114.16709137,119.006858826,116.649299622,115.145896912,119.856643677,124.666038513,96.4381790161,95.8152618408,105.902099609,99.9749679565,98.1413421631,97.7064590454,98.8862609863,102.745613098,106.740196228,107.957572937,107.805862427,103.914710999,,
363556,Ukraine,UKR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,97.3211212158,97.793838501,98.5997467041,98.0693969727,97.393661499,96.750831604,,95.840057373,,93.7910232544,92.2185592651,91.0086517334,89.8485336304,89.7784423828,,,,,101.425926208,103.80355835,105.415649414,106.170066833,106.682991028,102.294250488,96.9960403442,97.6786270142,97.0634536743,96.0510482788,94.9358215332,95.0912704468,93.2495422363,97.1062927246,98.3499526978,99.2369384766,,
363591,Ukraine,UKR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89147584035,4.37015887454,5.10090346856,4.37866846638,5.22724086514,4.65814868466,4.86130603299,6.91831517951,6.2969978363,3.7245309255,3.39753540853,3.65382552582,3.28703372145,5.55073818397,4.33627219137,4.39241763733,6.30184328844,5.89495219084,6.51215662633,7.26841625752,
363626,Ukraine,UKR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1402959776,28.7201579609,23.9446967673,21.9899657245,26.1908776379,38.5551534038,50.1564464414,48.2047120656,43.6501889784,44.1618797134,48.2479153509,57.4134180044,53.8341740536,50.7067888933,55.1817134478,53.6977743522,50.6408397742,49.4713802919,50.3626179532,54.9111022978,48.0497511893,51.0866765615,56.4254675609,56.3722841467,52.1929459363,52.0988206678,54.763273583,
363647,Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31,,,,7.99,8.82,,6.16,7.13,,,8.8,,,8.77,9.09,8.79,8.8,8.78,9.47,9.64,9.99,10.21,10.24,10.22,10.27,10.45,,
363650,Ukraine,UKR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0903522205,47.685525349,48.3747481531,44.5703198348,50.4884080371,50.9099972651,37.6850532601,47.5168688834,42.6842415915,38.2000027743,35.1042964461,36.1316806182,38.5055086894,36.3165629202,34.6988752839,34.5338330169,34.5912237685,35.877155434,32.3451264838,36.1210065742,36.7341440705,33.6162421619,29.6160234833,29.2866632023,29.0780520917,28.4185813008,25.7570423084,26.1888351863,26.302269813,
363657,Ukraine,UKR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71812831823,3.84709321086,16.3395789978,95.6187119889,1761.24256897,3334.80111216,953.461171914,415.809870239,66.1456629432,18.0737959559,12.0120189302,27.3999247084,23.1159426379,9.94718614333,5.1218419278,8.2206028538,15.1556536048,24.5522927127,14.8782515603,22.7526076511,28.5834740072,13.0736131513,13.4117656307,14.2007909777,7.79492326206,4.33701797361,15.9018087091,38.3955786937,
363700,Ukraine,UKR,Internet users (per 100 people),IT.NET.USER.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.000776970320006,0.0136412456079,0.0430839845119,0.0985803813882,0.198821884897,0.301075791977,0.405385448389,0.716183762031,1.23875954748,1.87388511643,3.14812758815,3.48947788127,3.74976441466,4.50612456357,6.55,11.0,17.9,23.3,28.7082628401,35.27,40.954128997,46.2359754572,49.26,
363745,Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2995365854,68.7638536585,69.146097561,69.4577073171,69.7082195122,69.9056341463,70.0565365854,70.1611219512,70.2230731707,70.2475609756,70.2352195122,70.1826341463,70.0908536585,69.9629268293,69.8088536585,69.6346341463,69.4461707317,69.2534390244,69.070902439,68.9151219512,68.8178292683,68.8108292683,68.9012439024,69.0774878049,69.3173414634,69.5747804878,69.7912439024,70.4951219512,70.4975609756,70.5390243902,70.1365853659,68.8780487805,69.0682926829,68.4756097561,67.8385365854,67.1370731707,66.887804878,67.2953658537,67.9887804878,68.2134146341,67.8595121951,68.2870731707,68.2756097561,68.2107317073,68.1853658537,67.9568292683,68.0775609756,68.222195122,68.2514634146,69.19,70.2653658537,70.8092682927,70.9441463415,71.1595121951,71.1865853659,,
363818,Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465357819697,2.50047966012,2.82850558241,3.28757706473,4.1246718891,3.35500461296,2.98216826515,3.63614982066,2.86399921642,2.77489925158,2.84839008917,2.59712036348,2.79248933066,2.77159181333,2.87000281658,2.67291172673,2.9451083654,2.74203082237,2.25832332685,2.35343700188,2.39291890925,3.02114479982,3.99730633335,
363827,Ukraine,UKR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126077971506,0.00972942564573,0.0273721020447,0.0590306935798,0.113442549421,0.231119317659,0.437415192448,1.6685085292,4.57542725309,7.66112321149,13.5929800029,28.9459712856,63.6743535696,104.70417864,118.40649758,119.844722549,118.750841037,117.108734768,121.338819587,130.33992091,138.064654891,144.082158981,144.02317926,
363912,Ukraine,UKR,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.09119758192,-0.595284294702,-0.793231793917,0.321931909127,-0.188947009385,-3.19210949583,-1.36352310104,-1.03344096238,-0.890082430199,-1.46694657278,-5.60538460275,-6.54188740219,-2.32192361332,-4.06666054423,-4.33103850886,-4.83362372906,,
364040,Ukraine,UKR,Population density (people per sq. km of land area),EN.POP.DNST,,74.5725986019,75.5147475619,76.4406610857,77.3182445844,78.1253801674,78.85097782,79.5036782601,80.1053024942,80.6881298006,81.2751497368,81.8741814102,82.4769362216,83.0709760939,83.637041512,84.1615362044,84.6400310693,85.0782549409,85.4847622335,85.8723569518,86.2497816519,86.6850781048,86.9664278933,87.2771209114,87.6050746526,87.8864244412,88.1971174592,88.5354276344,88.9289721239,89.3639423492,89.5693449556,89.7565720204,90.01513075,90.0650901873,89.6194718219,88.9139535687,88.128400794,87.3290843186,86.5520652455,85.7397945974,84.8810701648,84.0318719254,83.2024372562,82.5300341768,81.9063071771,81.3026856295,80.7576463684,80.2812731949,79.8491334668,79.4954429331,79.1802458054,78.8961195885,78.701408548,78.522405579,78.1507483299,77.9471922526,
364146,Ukraine,UKR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.6,0.7,0.8,0.8,0.9,0.9,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.9,
364220,Ukraine,UKR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3292186873,26.7826189216,26.5738772712,29.2322593774,29.8852326682,30.7104963173,35.1076221197,36.2048173951,34.3199890112,35.8219296118,34.57512769,34.4352320757,36.309206756,37.493661852,36.1310650539,33.684545171,35.9225303088,
364261,Ukraine,UKR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2404287902,31.3739897134,28.6903962391,29.8554171622,26.7326120556,28.7335297575,40.6452269489,36.239926589,41.9150018269,47.9712577508,50.481700322,49.6320485696,47.2133868068,46.6006294104,48.9290265389,50.8444585823,53.31179725,52.1952045386,57.2550381316,55.1983346094,55.8053726697,58.4791355245,62.1279101447,62.2914029956,61.4297880377,62.5312327658,64.2151654604,62.1569530758,59.6613955746,
364319,Ukraine,UKR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9917508841,14.1003704357,12.0613644155,13.0987018157,13.6544779929,13.2756561346,17.1230847295,17.7475452676,16.4845968884,17.8626566363,16.3717653242,15.5705214083,18.5150527965,18.3165571391,17.5613807827,17.2943478384,20.5452401617,
364349,Ukraine,UKR,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,34.0,34.0,33.0,27.0,27.0,27.0,27.0,24.0,22.0,21.0,21.0,7.0,5.0
364522,United Arab Emirates,ARE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364660,United Arab Emirates,ARE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.118785902475,0.108936970837,0.16335531005,0.175712369026,0.132650846477,0.146369696244,0.159358567642,5.33673689174,6.7082164134,99.84043878,64.7628889625,76.9888755633,72.3738833397,80.0120447309,69.3158969616,58.4839788053,63.7427976163,53.6569311156,54.163321223,39.4775612718,36.2953257756,33.7176354029,31.82772295,29.0115569974,36.2381326556,36.9705161233,33.0185544281,31.3978173669,29.9693971884,31.8249004011,28.7111602919,29.7988432931,28.7945591264,31.0077909151,32.672832857,30.0575816784,16.6385567117,16.047240311,29.8106307407,27.1739536396,36.9041010738,31.5160990284,24.9565514458,29.4670889002,28.4814369917,25.9145872267,23.9545191641,22.5666231843,22.804550544,21.7975834682,19.3065040405,18.2700918243,19.2522228882,18.7082357944,,,
364787,United Arab Emirates,ARE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,-0.716164671381,3.35767768569,15.7509271313,20.3171871821,16.3327886349,12.8315805861,12.5001117328,16.3152013506,21.3791208136,22.3162530082,26.5502584609,32.2068988088,28.753003345,30.9626698829,29.2466790164,23.1746477472,24.0387123215,25.672967942,26.4379944369,29.8668148919,28.8915667325,28.9109227823,31.2747578463,36.7537315707,35.9295761588,28.9378965733,29.4677026557,30.99603273,33.6187377097,35.8534496256,42.7402625596,48.9912760334,60.2023655058,73.11541846,102.995999018,94.1424808694,82.5642480011,76.8481634849,82.5105282975,82.6202047226,100.196088669,
364819,United Arab Emirates,ARE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,686.873092019,1342.30673097,1752.7682506,1940.48872879,2396.16763762,2901.69134042,3801.62385228,4231.35773283,5005.91500297,5768.15838881,6138.46024364,7155.94698902,7741.60395921,7990.45207369,8264.75656327,8330.3740944,8361.47152946,8551.31408064,8297.91421965,8580.38110737,8253.23151386,8423.41855975,9292.89150664,9650.26285797,9662.61479913,9787.95863074,10216.8602276,11558.7631732,12565.7550756,12652.9116155,12453.5988924,12814.7410476,12659.83378,12237.5938299,12571.0177832,11984.9050182,11754.3801268,11604.1090169,10910.8870467,10890.8712253,10536.7978512,10635.9735592,10904.4513161,,,
364857,United Arab Emirates,ARE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,3677.71478413,3243.4697549,3408.71368753,2967.59361696,3646.75067998,3956.03736671,5682.19088634,5765.45273473,6005.86323996,7112.66742658,8115.41860457,8344.44965243,7645.78242243,9433.46445069,10157.7790235,10893.9112843,11389.1326545,10994.9228703,11965.772199,11274.9326785,12276.8162075,11073.1986009,11050.3204389,11640.0559179,11779.7699082,12674.1421049,11897.2665131,11727.9452917,11306.7816661,11128.821479,11613.0676706,11958.4774577,11094.9697143,10652.9431368,9696.48320294,8927.3880325,8343.10876691,8437.62186343,7780.35547172,7414.65856161,7361.14658257,7552.520502,7691.01373919,,,
364873,United Arab Emirates,ARE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1592253276,49.5033473841,55.9231992152,63.5677906002,67.5854343933,68.6311120483,72.3840975003,78.8678887015,79.6533178622,78.7538555382,90.3330723881,100.633572719,101.022332965,97.3473622316,97.3591692998,
364900,United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.928,6.91,6.893,6.877,6.861,6.841,6.816,6.783,6.738,6.679,6.605,6.512,6.402,6.279,6.146,6.009,5.873,5.744,5.624,5.517,5.423,5.344,5.274,5.209,5.141,5.065,4.973,4.86,4.724,4.566,4.388,4.193,3.989,3.784,3.583,3.393,3.215,3.052,2.902,2.766,2.644,2.532,2.428,2.329,2.236,2.149,2.071,2.004,1.948,1.903,1.868,1.841,1.82,1.801,1.784,,
364947,United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,16.5268564875,21.4393301623,-1.58960330015,20.9235730765,23.874774893,4.65917666989,-6.71931618776,-4.74582069446,4.01695128594,-3.59447652685,-14.9581365517,3.38198171436,-2.6189077195,12.3378912971,18.3279855121,0.860081944631,3.34494487252,1.2611909522,6.89614854507,6.68788647127,5.79840405139,8.1903986522,0.291994343878,2.90221364979,10.8527042038,1.39908502782,2.43345681395,8.80054081703,9.56643664256,4.8551411953,9.83731977266,3.18439017418,3.1918362706,-5.24292190591,1.63544905517,5.20779891084,6.79262162823,4.72889729346,3.07988433054,3.7576428527,
364979,United Arab Emirates,ARE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87630.0,83060.0,85530.0,88260.0,85690.0,84520.0,77880.0,69960.0,59850.0,56230.0,57610.0,61160.0,64670.0,67330.0,70020.0,
365004,United Arab Emirates,ARE,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,,79.0609970093,85.756477356,88.2276382446,86.6671676636,85.6829528809,95.013381958,99.5754165649,98.015083313,93.9146270752,91.5899276733,88.5877685547,93.3518371582,94.6097335815,95.8839569092,95.8346405029,96.6572570801,97.9100036621,100.853172302,105.436218262,109.388778687,110.088127136,104.932899475,102.383239746,103.243019104,104.960510254,103.158988953,99.6616592407,96.4281768799,94.1961135864,,,,99.1097412109,103.488746643,105.506843567,104.056716919,103.090530396,,97.3291702271,99.6996078491,99.0844573975,101.423202515,100.973953247,106.711669922,,
365008,United Arab Emirates,ARE,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,,19.2111091614,20.0891304016,19.3626194,17.1698703766,20.4368896484,29.5534706116,30.9009304047,32.3798904419,37.3787994385,44.7677383423,52.645111084,55.8899803162,59.4243392944,64.361366272,67.7546463013,69.650970459,61.7136497498,59.2821311951,59.7584114075,62.2435798645,67.055557251,69.7159576416,73.7124176025,79.4724884033,83.4752120972,,80.6161575317,80.9587097168,83.3669128418,,,,,,,,,,,,,,,,,
365043,United Arab Emirates,ARE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0264786378372,0.151992165621,0.0316455206676,,,,,,1.12098329514,0.708440058372,1.9650719445,,,,1.87148890209,,1.0703835679,3.20278543864,,,,3.71069131493,3.17757823107,8.46340885063,,
365078,United Arab Emirates,ARE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7053546013,43.5683114307,46.3769702756,53.05488271,51.967689608,50.8453028379,64.4140553655,69.6456553242,73.8086264962,72.246578366,72.2931618282,75.3259556273,75.3958299466,76.0079827068,83.1156110722,
365099,United Arab Emirates,ARE,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365102,United Arab Emirates,ARE,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365109,United Arab Emirates,ARE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,11.7743313727,5.25575609813,-3.66111151479,7.05102054499,9.51597605018,7.05448398663,1.312868731,-3.61801722409,-6.09746719207,0.740532899812,-1.69848531224,3.68558479725,2.38104574813,1.7512765959,3.3359005128,0.810848725863,1.80682610942,1.27803630462,-0.262474917209,3.90747974673,5.77304391647,-0.952300716272,-4.25444531626,8.4433774495,11.4595358057,-2.3493076693,3.77083954516,4.07240679401,8.50142205401,16.5260168811,11.9570750123,12.5393412155,18.5333530881,-15.1829798847,11.0034924284,15.8100884123,0.330968460539,-0.637372457107,0.347302783087,-11.2131853731,
365152,United Arab Emirates,ARE,Internet users (per 100 people),IT.NET.USER.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.102939174587,0.375393534255,3.29559269404,6.90830298573,14.9426989907,23.6253008752,26.271754201,28.316485311,29.4779534121,30.1312961695,40.0,52.0,61.0,63.0,64.0,68.0,78.0,84.9999915049,88.0,90.4,91.2434057754,
365197,United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.2432195122,53.2865609756,54.327,55.3635121951,56.3925853659,57.4057073171,58.3918536585,59.3404634146,60.2440487805,61.0985853659,61.9010487805,62.6549512195,63.3663170732,64.0431219512,64.688902439,65.3051463415,65.8933414634,66.454,66.9886097561,67.4971707317,67.983195122,68.4451707317,68.884097561,69.3014878049,69.6983170732,70.0766341463,70.4363902439,70.7781219512,71.1048292683,71.418,71.7201463415,72.0122926829,72.2964146341,72.5730243902,72.8455853659,73.1150731707,73.3839268293,73.6526585366,73.9202195122,74.1871707317,74.4515365854,74.7128780488,74.9682682927,75.2172195122,75.4572682927,75.6863902439,75.9045365854,76.1111707317,76.3077560976,76.4947804878,76.6752439024,76.851195122,77.0241463415,77.1956341463,77.3681707317,,
365270,United Arab Emirates,ARE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23125030233,5.29948113445,5.01280124852,5.63157166755,5.61210504676,4.87552690305,4.69231072434,4.61147388489,3.65647745569,3.22612678439,3.28052136989,3.66802298462,5.4571072354,6.11946782163,5.50367901547,5.09439424134,6.06308614224,5.66105605575,,
365279,United Arab Emirates,ARE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,,,,,,,,,,,,,,,,,,,,,,,0.201598075733,0.293241619905,0.386440147185,0.588175039229,0.784279371932,0.905137186608,0.85901427444,1.46132149249,1.85873441321,2.25408568754,2.43018176561,3.32773415088,4.09863275869,5.49664259335,7.84495772641,11.857946725,17.914594454,28.7618604613,47.189322326,60.9591188543,75.3131000949,88.2192615932,100.668523814,109.285872848,113.201428572,133.362864082,137.641379483,138.266868731,129.431630756,131.398037623,149.639085818,171.873799302,178.06154469,187.348138189,
365364,United Arab Emirates,ARE,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33239121271,0.030944824658,0.0593307236414,,,,,,,,,,,,0.0760871465247,-0.191484921704,0.22914690245,-0.0861256148208,,
365492,United Arab Emirates,ARE,Population density (people per sq. km of land area),EN.POP.DNST,,1.20795454545,1.34258373206,1.49779904306,1.6533492823,1.79806220096,1.92675837321,2.05479665072,2.2166507177,2.45897129187,2.81619617225,3.29138755981,3.87642344498,4.57922248804,5.40607655502,6.35484449761,7.44080143541,8.64651913876,9.89705741627,11.0921411483,12.1625478469,13.0754545455,13.8573803828,14.5720454545,15.3143301435,16.1535047847,17.1118181818,18.1697488038,19.3050717703,20.4798684211,21.6681578947,22.8850478469,24.1508851675,25.4529066986,26.7736961722,28.1123444976,29.5182535885,31.0433014354,32.7005980861,34.4998564593,36.484784689,38.491208134,40.5988038278,43.3707894737,47.5591507177,53.61215311,61.8571172249,71.8911483254,82.5375837321,92.1701315789,99.6346052632,104.482320574,107.087822967,108.133708134,108.685873206,109.533050239,
365598,United Arab Emirates,ARE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365672,United Arab Emirates,ARE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.56351712748,6.91292989918,6.51896326009,,,,,,,,,,,,3.43393787925,3.25522737484,3.14689052993,3.01819675118,,
365713,United Arab Emirates,ARE,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365771,United Arab Emirates,ARE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992336343973,1.07587239218,1.12244700541,,,,,,,,,,,,0.323387354839,0.364915024176,0.371889151148,0.356766566291,,
365801,United Arab Emirates,ARE,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,19.3,19.2,19.2,18.2,18.2,15.2,15.2,13.2,8.2,8.2,8.2,8.2,8.2
365974,United Kingdom,GBR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38112929614,1.36230758971,1.34350626619,1.3509992975,1.3885572265,1.43414563293,1.24631909722,1.10722184326,1.00517266592,0.942605254672,0.868697758859,0.827329086391,0.80305020605,0.846288076032,0.856346454088,0.637613049889,0.619703094854,0.628423193447,0.697189109452,0.603156206388,0.730365076504,0.678890553174,0.666833380584,0.714961074485,0.677101674839,0.652110542094,
366112,United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.1507591603,11.1541389205,11.1429283944,11.2548534576,11.2658388889,11.4561595126,11.3189607766,10.7841045545,10.993488228,11.3426704063,11.7323972998,11.8230362899,11.5623541784,11.7455269443,10.983592861,10.7360536444,10.6545420185,10.7618685096,10.7672949904,11.4653910396,10.286757042,9.95529664777,9.7404616583,9.68779840494,9.38170290875,9.9001397836,10.0346393903,10.0677466746,10.0207439611,10.1919306282,9.71088167805,9.87080903254,9.66092999837,9.45469582828,9.44839989531,9.2748462358,9.48023105905,9.04272085267,9.0944039135,9.04763606901,9.19954923303,9.23317498728,8.90412310805,9.05327783893,8.9891401275,8.98293853603,8.89871022019,8.61716368111,8.41445656758,7.56949932936,7.86420459429,7.0809787009,7.33431085882,7.13372170938,,,
366239,United Kingdom,GBR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,44.6277579447,43.3940449362,54.8244629165,55.5321715281,55.1529088785,54.5994817164,52.5404763526,55.4090161993,56.1979113463,51.8310002409,46.8017116306,42.9855405849,49.651747142,54.1962490775,56.7490332604,49.4783754599,43.8447276941,36.8369403777,36.7960128566,35.0383273917,34.7194741194,40.3679134846,42.9267266819,44.3283457327,48.6049702259,50.5813755243,54.8910460602,86.6792407312,94.0352296691,106.418045867,109.516740218,106.449566798,104.90976985,103.170965363,106.262916065,104.808843884,107.680255348,108.173466616,107.375743134,110.739567472,117.559764744,123.780648328,129.101643113,132.891812863,141.273946757,147.190959921,156.603400282,172.190882428,195.676336038,210.280563054,207.216799186,197.97904964,193.350326515,181.312378504,168.209800619,162.683294373,
